flight_number,airline,origin,destination,date,departure,arrival,class,seat_no,attribute,seat_price,status,pnr,ticket_number
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,10B,Middle,1850000,occupied,V6NYOA,7382427194568
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,10C,Aisle,2000000,occupied,OLFOFB,7384155856385
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,10D,Aisle,2000000,occupied,3B24VH,7383623579376
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,10E,Middle,1850000,occupied,7GIZ2Q,7381420943406
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,10F,Window,2000000,occupied,SLQGHP,7382971708084
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,11A,Window,2000000,occupied,BQVGC7,7385999360368
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,11B,Middle,1850000,occupied,HFSYKO,7384134807701
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,11C,Aisle,2000000,occupied,8L472E,7388543598854
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,11D,Aisle,2000000,occupied,DJKJ0W,7380822399617
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,11E,Middle,1850000,occupied,1GZRQ9,7381543344471
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,11F,Window,2000000,occupied,C5JGPY,7382467206188
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,12A,Window,2000000,available,,
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,12B,Middle,1850000,occupied,GUU2ZZ,7387425629183
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,12C,Aisle,2000000,occupied,67LOT7,7385310821149
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,12D,Aisle,2000000,occupied,LBZ157,7389396767393
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,12E,Middle,1850000,occupied,V9S2TM,7387376762302
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,12F,Window,2000000,occupied,MA7VJF,7386171338834
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,13A,Window,2000000,occupied,I91DER,7385765342534
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,13B,Middle,1850000,occupied,NCQETM,7384967820174
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,13C,Aisle,2000000,occupied,PAQMBW,7386431967606
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,13D,Aisle,2000000,occupied,CUR1W2,7382068576655
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,13E,Middle,1850000,occupied,88UC8K,7381119046081
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,13F,Window,2000000,occupied,H8GCGV,7387271689056
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,14A,Window,2000000,occupied,RVL1K1,7381408107037
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,14B,Middle,1850000,occupied,4ZFBF2,7389324032367
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,14C,Aisle,2000000,occupied,ZTUUU8,7385273883163
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,14D,Aisle,2000000,available,,
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,14E,Middle,1850000,occupied,82Z62E,7389769614605
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,14F,Window,2000000,occupied,KDNW46,7381438926696
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,15A,Window,2000000,occupied,P9E8NZ,7383200982851
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,15B,Middle,1850000,occupied,TQ3AWG,7389544007177
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,15C,Aisle,2000000,occupied,5GQHE1,7387556856895
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,15D,Aisle,2000000,occupied,VF93YC,7380563762874
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,15E,Middle,1850000,occupied,252JIE,7388120712657
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,15F,Window,2000000,occupied,BW1YKY,7387801276073
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,16A,Window,2000000,available,,
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,16B,Middle,1850000,occupied,KFKTL5,7383442769931
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,16C,Aisle,2000000,occupied,0LZ5I1,7384468608893
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,16D,Aisle,2000000,occupied,6KFHJ7,7380297007508
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,16E,Middle,1850000,occupied,IEHSS0,7380632267465
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,16F,Window,2000000,occupied,4TSZBN,7387185493778
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,17A,Window,2000000,occupied,KUNQJN,7388217242219
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,17B,Middle,1850000,occupied,NFJFEC,7384948348631
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,17C,Aisle,2000000,occupied,P3ZILX,7380367722881
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,17D,Aisle,2000000,occupied,DVVQNT,7389240179911
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,17E,Middle,1850000,occupied,FSN12J,7384667155629
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,17F,Window,2000000,available,,
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,18A,Window,2000000,occupied,GBQP8W,7388409619007
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,18B,Middle,1850000,occupied,TGIYCA,7388628305777
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,18C,Aisle,2000000,occupied,M21C3D,7383159982220
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,18D,Aisle,2000000,occupied,IY6FQC,7389009899417
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,18E,Middle,1850000,occupied,48ZYMF,7385305960901
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,18F,Window,2000000,occupied,J4UFWP,7382277861361
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,19A,Window,2000000,occupied,UJON63,7388257971981
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,19B,Middle,1850000,occupied,35NPH5,7383248766774
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,19C,Aisle,2000000,occupied,L9ONLD,7386029531847
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,19D,Aisle,2000000,available,,
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,19E,Middle,1850000,occupied,3NM9EH,7385112531519
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,19F,Window,2000000,occupied,6ULWAE,7384785616011
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,20A,Window,2000000,occupied,H3798N,7389246487169
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,20B,Middle,1850000,occupied,G7M7JJ,7383043216707
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,20C,Aisle,2000000,occupied,NFZ422,7380744898296
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,20D,Aisle,2000000,occupied,JXYSFT,7386400168564
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,20E,Middle,1850000,occupied,VYKE74,7389892844909
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,20F,Window,2000000,occupied,JRSB5I,7380578127154
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,21A,Window,2000000,occupied,I20INP,7384829949001
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,21B,Middle,1850000,occupied,NDVQW9,7389296502816
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,21C,Aisle,2000000,occupied,YAVAHE,7383686954679
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,21D,Aisle,2000000,occupied,8R8DK3,7389496168238
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,21E,Middle,1850000,occupied,84AODP,7384554959762
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,21F,Window,2000000,occupied,41HAKW,7385365925287
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,22A,Window,2000000,occupied,YI6JWF,7382817716222
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,22B,Middle,1850000,occupied,EZJB8N,7383438551724
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,22C,Aisle,2000000,occupied,WJWGKR,7389686420337
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,22D,Aisle,2000000,occupied,6Q0DCJ,7388294937810
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,22E,Middle,1850000,occupied,V7FLDY,7385647701847
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,22F,Window,2000000,available,,
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,23A,Window,2000000,occupied,HEDQNU,7381099482732
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,23B,Middle,1850000,occupied,MRGJ33,7381844595524
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,23C,Aisle,2000000,occupied,9T7N3M,7388976212656
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,23D,Aisle,2000000,occupied,IBU8E5,7386364745095
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,23E,Middle,1850000,occupied,29GOLX,7380602807244
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,23F,Window,2000000,occupied,V94CK0,7382925989460
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,24A,Window,2000000,occupied,PYFNNR,7387655854637
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,24B,Middle,1850000,occupied,MT1KEO,7388930224533
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,24C,Aisle,2000000,occupied,Q9EIQC,7381186997944
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,24D,Aisle,2000000,occupied,4HSZEE,7386498235276
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,24E,Middle,1850000,occupied,2ME1KL,7388142686891
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,24F,Window,2000000,occupied,2VWE8F,7383088788778
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,25A,Window,2000000,occupied,J43K6R,7384755145959
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,25B,Middle,1850000,occupied,GIGN4I,7389332944967
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,25C,Aisle,2000000,occupied,PI07H4,7385448860480
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,25D,Aisle,2000000,occupied,9AX6UA,7386110385204
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,25E,Middle,1850000,occupied,AG4GCN,7385272741991
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,25F,Window,2000000,occupied,BLJ1M2,7389016963753
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,26A,Window,2000000,occupied,GJQGZ0,7385269139560
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,26B,Middle,1850000,occupied,RHB5HI,7389357736142
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,26C,Aisle,2000000,occupied,83JX1V,7387149665065
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,26D,Aisle,2000000,occupied,6RWWTV,7389632044010
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,26E,Middle,1850000,available,,
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,26F,Window,2000000,occupied,77WKIC,7387992772292
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,27A,Window,2000000,occupied,M50EHX,7383311896636
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,27B,Middle,1850000,occupied,75PN2N,7388679416198
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,27C,Aisle,2000000,occupied,5R2XQJ,7384810144470
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,27D,Aisle,2000000,occupied,4ZW0Q3,7387940689339
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,27E,Middle,1850000,occupied,ZQX5LC,7386042942698
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,27F,Window,2000000,occupied,K1H0MJ,7383191022990
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,28A,Window,2000000,occupied,FQIVF6,7386066715809
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,28B,Middle,1850000,occupied,Y52EG7,7380726234951
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,28C,Aisle,2000000,occupied,6RN1LJ,7387650137632
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,28D,Aisle,2000000,occupied,UJAW2J,7385909688492
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,28E,Middle,1850000,occupied,03B3UG,7387626984566
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,28F,Window,2000000,occupied,8VPN73,7386246073760
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,29A,Window,2000000,available,,
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,29B,Middle,1850000,occupied,1T2ZQ6,7383584261439
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,29C,Aisle,2000000,occupied,0UQPRJ,7382477758805
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,29D,Aisle,2000000,occupied,3SGJWD,7380368384579
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,29E,Middle,1850000,occupied,1BM8YC,7380959233192
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,29F,Window,2000000,occupied,NR1AWY,7383830923753
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,30A,Window,2000000,occupied,FFRYTS,7383736770143
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,30B,Middle,1850000,occupied,DK0W4M,7385347212295
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,30C,Aisle,2000000,occupied,PIYR1I,7389075419605
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,30D,Aisle,2000000,occupied,MLNG9E,7389847416011
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,30E,Middle,1850000,occupied,89OAI5,7387893399970
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,30F,Window,2000000,occupied,FMX9FH,7388957997079
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,31A,Window,2000000,occupied,4PV24Y,7380555204873
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,31B,Middle,1850000,occupied,89PYVP,7382023643131
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,31C,Aisle,2000000,occupied,RCCT44,7384731459783
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,31D,Aisle,2000000,occupied,QXABJZ,7384896952097
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,31E,Middle,1850000,occupied,FBZGEX,7380033164445
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,31F,Window,2000000,occupied,6AZHDY,7387480766201
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,32A,Window,2000000,occupied,YRNWH9,7381225628001
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,32B,Middle,1850000,occupied,LF6GT7,7386608621288
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,32C,Aisle,2000000,occupied,3ZRUOG,7381680661779
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,32D,Aisle,2000000,occupied,MAKFEU,7386104532624
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,32E,Middle,1850000,occupied,NVVUB2,7385980889139
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,32F,Window,2000000,occupied,O2BXFY,7384451330579
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,33A,Window,2000000,occupied,8HKW34,7383778857312
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,33B,Middle,1850000,occupied,49YQ2J,7382659131043
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,33C,Aisle,2000000,occupied,QVFJ76,7387251984531
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,33D,Aisle,2000000,available,,
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,33E,Middle,1850000,occupied,9NMPMM,7386053118607
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,33F,Window,2000000,occupied,7PKR6O,7384219387830
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,34A,Window,2000000,occupied,LG3BIU,7386957088814
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,34B,Middle,1850000,occupied,FY0VO8,7387279898949
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,34C,Aisle,2000000,occupied,6Z55TG,7387232743466
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,34D,Aisle,2000000,occupied,AZ23F0,7385579361819
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,34E,Middle,1850000,occupied,BE3TZK,7380653541505
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,34F,Window,2000000,occupied,48M631,7389073194552
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,35A,Window,2000000,available,,
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,35B,Middle,1850000,occupied,9XNDSK,7380185659975
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,35C,Aisle,2000000,available,,
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,35D,Aisle,2000000,available,,
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,35E,Middle,1850000,occupied,DYTYJ2,7385394561025
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,35F,Window,2000000,occupied,9HXMYZ,7385340702694
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,36A,Window,2000000,occupied,IXYOE6,7381822980273
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,36B,Middle,1850000,occupied,FQE1O5,7382088472888
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,36C,Aisle,2000000,occupied,YD8H3H,7386447008291
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,36D,Aisle,2000000,occupied,ZIWV0J,7386696628724
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,36E,Middle,1850000,occupied,6J5STE,7383059064904
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,36F,Window,2000000,occupied,32GAZJ,7381985933183
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,37A,Window,2000000,occupied,PFWOMW,7389304031812
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,37B,Middle,1850000,occupied,ZB6NRH,7388308145543
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,37C,Aisle,2000000,occupied,FHVDXI,7389418883164
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,37D,Aisle,2000000,occupied,47H5VJ,7385680892383
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,37E,Middle,1850000,occupied,QTZXX5,7389231850795
VN165,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,07:15,08:35,economy,37F,Window,2000000,occupied,JI2PSC,7389913174309
VN191,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,19:00,20:20,business,1A,Window,3450000,occupied,1MNTLK,7385786470846
VN191,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,19:00,20:20,business,1C,Aisle,3450000,occupied,LS9BGV,7389952312723
VN191,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,19:00,20:20,business,1D,Aisle,3450000,occupied,PK95GM,7380709776197
VN191,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,19:00,20:20,business,1F,Window,3450000,occupied,T5XZKO,7381763062860
VN191,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,19:00,20:20,business,2A,Window,3450000,occupied,9NRKE4,7383155577193
VN191,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,19:00,20:20,business,2C,Aisle,3450000,occupied,RFFP1E,7381137088429
VN191,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,19:00,20:20,business,2D,Aisle,3450000,occupied,5B45VJ,7388357430114
VN191,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,19:00,20:20,business,2F,Window,3450000,available,,
VN191,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,19:00,20:20,business,3A,Window,3450000,available,,
VN191,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,19:00,20:20,business,3C,Aisle,3450000,occupied,PF8Z11,7386108828931
VN191,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,19:00,20:20,business,3D,Aisle,3450000,occupied,U21I1C,7383678429582
VN191,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,19:00,20:20,business,3F,Window,3450000,occupied,MSS2D1,7383238284265
VN191,Vietnam Airlines,Hà Nội,Đà Nẵng,2026-04-13,19:00,20:20,business,4A,Window,3450000,occupied,K25CJ1,7381163469334
